id,created,updated,stale_timestamp,stale_warning_timestamp,culled_timestamp,fqdn,display_name,ansible_host,cpu_model,number_of_cpus,number_of_sockets,core_socket,system_memory_bytes,bios_vendor,bios_version,bios_release_date,os_release,os_kernel_version,arch,last_boot_time,infrastructure_type,infrastructure_vendor,insights_client_version,created,insights_id,reporter,rhel_machine_id,tuned_profile,sap_system,sap_version,system_purpose_sla,system_purpose_role,system_purpose_usage,is_simple_content_access,installed_product,has_satellite_package,has_openshift_package,hypervisor_fqdn,hypervisor_uuid,number_of_guests,sw_display_name,sw_hardware_type,sw_inventory_id,sw_insights_id,sw_is_hypervisor,sw_number_of_guests,sw_is_unmapped_guest,sw_last_seen,sw_measurement_type,sw_sockets,sw_cores,sw_subscription_manager_id,sw_cloud_provider
0034ca57-13ce-4620-b351-ebdd886ea913,2023-01-13T01:16:34.471871+00:00,2023-08-09T02:29:23.421648+00:00,2023-08-11T01:13:57.164040+00:00,2023-08-18T01:13:57.164040+00:00,2023-08-25T01:13:57.164040+00:00,,0034ca57-13ce-4620-b351-ebdd886ea913,,No_cpu_model_key_available,No_number_of_cpus_key_available,2,No_core_socket_available,515906650112,Xen,4.11.amazon,No_bios_release_date_key_available,5.11,No_os_kernel_version_key_available,x86_64,No_last_boot_time_key_available,virtual,No_infrastructure_vendor_key_available,No_insights_client_version_key_available,2023-01-13T01:16:34.471871+00:00,,rhsm-conduit,No_rhel_machine_id_key_available,No_tuned_profile_key_available,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,No_is_simple_content_access_key_available,69,FALSE,FALSE,No_hypervisor_fqdn,No_hypervisor_uuid,No guests,0034ca57-13ce-4620-b351-ebdd886ea913,CLOUD,0034ca57-13ce-4620-b351-ebdd886ea913,Not in sw,False,Not in sw,False,2023-08-09T02:29:23.421648Z,AWS,1,16,4b1bccfc-3ada-46cc-badd-5cb007f388fb,AWS
d2d0bf8b-e11f-4fdd-af4b-3abe8db93452,2023-07-07T16:37:43.743128+00:00,2023-08-09T05:33:30.112123+00:00,2023-08-10T10:33:30.068540+00:00,2023-08-17T10:33:30.068540+00:00,2023-08-24T10:33:30.068540+00:00,a5prlap29.baplc.com,a5prlap29.baplc.com,,Intel Xeon E312xx (Sandy Bridge),4,1,No_core_socket_available,16845545472,SeaBIOS,1.9.1-5.el7_3.2,04/01/2014,6.10,2.6.32,x86_64,2023-08-01T04:03:52+00:00,virtual,rhev,3.0.14,2023-07-07T16:37:43.743128+00:00,becfc50a-9e95-4e3e-b8d3-df14b2979924,puptoo,No_rhel_machine_id_key_available,virtual-guest,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"201, 69, 204",TRUE,FALSE,c109ak12.baplc.com,18146ecf-a5c1-4669-b723-bea6513b9e0e,No guests,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,location=CDC;content_view=JBoss EAP RHEL 6;organization=IAG;activation_key=AUTO-ATTACH;activation_key=RHEL6_DROP_5;activation_key=RHEL6_IAG;activation_key=RHEL6_JBoss_EAP_DROP_5;host collection=RHEL6;organization_id=1;lifecycle_environment=DROP 5;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
cae50ea4-d046-4353-95cf-cd9b2aed5ee5,2023-03-24T14:59:27.929301+00:00,2023-08-09T02:13:20.368027+00:00,2023-08-10T07:13:20.320952+00:00,2023-08-17T07:13:20.320952+00:00,2023-08-24T07:13:20.320952+00:00,a5prlap30.baplc.com,a5prlap30.baplc.com,,Intel Xeon E312xx (Sandy Bridge),4,1,No_core_socket_available,16853803008,SeaBIOS,1.9.1-5.el7_3.2,04/01/2014,6.10,2.6.32,x86_64,2023-08-08T02:01:49+00:00,virtual,rhev,3.0.14,2023-03-24T14:59:27.929301+00:00,7587d558-cfd6-4f3d-9f6e-19f76bd5f144,puptoo,No_rhel_machine_id_key_available,virtual-guest,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"201, 69, 204",TRUE,FALSE,b103ak10.baplc.com,d09189ee-8090-443f-8be2-629eaecb4cf2,No guests,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,location=BDC;content_view=BASE RHEL 6 x86_64;organization=IAG;activation_key=RHEL6_DROP_4;activation_key=RHEL6_IAG;activation_key=AUTO-ATTACH;organization_id=1;lifecycle_environment=DROP 4;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
6ed595cb-38cd-4a81-be62-ed63ad3673f9,2023-08-01T15:38:14.380185+00:00,2023-08-08T15:30:10.414037+00:00,2023-08-09T20:30:10.368000+00:00,2023-08-16T20:30:10.368000+00:00,2023-08-23T20:30:10.368000+00:00,a5prlap31.baplc.com,a5prlap31.baplc.com,,No_cpu_model_key_available,4,1,No_core_socket_available,16845545472,SeaBIOS,1.9.1-5.el7_3.2,04/01/2014,6.10,2.6.32,x86_64,No_last_boot_time_key_available,virtual,No_infrastructure_vendor_key_available,No_insights_client_version_key_available,2023-08-01T15:38:14.380185+00:00,,yupana,No_rhel_machine_id_key_available,No_tuned_profile_key_available,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"201, 69, 204",TRUE,FALSE,b109au02.baplc.com,19720f35-82b3-4a13-a3bb-955eebbd2340,No guests,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,location=BDC;hostgroup=RHEL 6;hostgroup=DROP 5;hostgroup=RHEL 6/DROP 5;content_view=BASE RHEL 6 x86_64;organization=IAG;activation_key=RHEL6_DROP_5;activation_key=RHEL6_IAG;activation_key=AUTO-ATTACH;organization_id=1;lifecycle_environment=DROP 5;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
efccf945-7b6d-44b0-8028-d52ce78c692b,2023-03-24T14:59:27.948340+00:00,2023-08-09T04:46:23.713128+00:00,2023-08-10T09:46:23.650163+00:00,2023-08-17T09:46:23.650163+00:00,2023-08-24T09:46:23.650163+00:00,a5prlap32.baplc.com,a5prlap32.baplc.com,,Intel Xeon E312xx (Sandy Bridge),4,1,No_core_socket_available,16853803008,SeaBIOS,1.11.0-2.el7,04/01/2014,6.10,2.6.32,x86_64,2023-07-27T04:29:49+00:00,virtual,rhev,3.0.14,2023-03-24T14:59:27.948340+00:00,447d63ed-6164-4705-a38d-6cd39295960d,puptoo,No_rhel_machine_id_key_available,virtual-guest,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"201, 69, 204",TRUE,FALSE,c105au13.baplc.com,4a1f8c8e-eb68-4854-b507-ccc75e4426bf,No guests,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,location=CDC;content_view=BASE RHEL 6 x86_64;organization=IAG;activation_key=RHEL6_DROP_4;activation_key=RHEL6_IAG;activation_key=AUTO-ATTACH;organization_id=1;lifecycle_environment=DROP 4;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
575d28a4-6a24-4602-bee8-15df43710e53,2023-07-07T15:46:25.355553+00:00,2023-08-09T04:06:37.288096+00:00,2023-08-10T09:06:37.212133+00:00,2023-08-17T09:06:37.212133+00:00,2023-08-24T09:06:37.212133+00:00,a5prlap33.baplc.com,a5prlap33.baplc.com,,Intel Xeon E312xx (Sandy Bridge),4,1,No_core_socket_available,33798582272,SeaBIOS,1.9.1-5.el7_3.2,04/01/2014,6.10,2.6.32,x86_64,2023-07-11T04:45:05+00:00,virtual,rhev,3.0.14,2023-07-07T15:46:25.355553+00:00,d5d28120-3354-44b9-a9cf-cf3160770eda,puptoo,No_rhel_machine_id_key_available,virtual-guest,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"201, 69, 204",TRUE,FALSE,c108be07.baplc.com,e673c922-672e-4773-be19-d489d3e1d923,No guests,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,location=CDC;content_view=JBoss EAP RHEL 6;organization=IAG;activation_key=AUTO-ATTACH;activation_key=RHEL6_DROP_4;activation_key=RHEL6_IAG;activation_key=RHEL6_JBoss_EAP_DROP_4;host collection=RHEL6;organization_id=1;lifecycle_environment=DROP 2;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
54b1b886-d205-47fe-9eed-ac7ec499cdd8,2023-07-04T15:25:40.228114+00:00,2023-08-08T15:30:02.356668+00:00,2023-08-09T20:30:02.296000+00:00,2023-08-16T20:30:02.296000+00:00,2023-08-23T20:30:02.296000+00:00,a5prlap34.baplc.com,a5prlap34.baplc.com,,No_cpu_model_key_available,4,1,No_core_socket_available,33798582272,SeaBIOS,1.9.1-5.el7_3.2,04/01/2014,6.10,2.6.32,x86_64,No_last_boot_time_key_available,virtual,No_infrastructure_vendor_key_available,No_insights_client_version_key_available,2023-07-04T15:25:40.228114+00:00,,yupana,No_rhel_machine_id_key_available,No_tuned_profile_key_available,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"201, 69, 204",TRUE,FALSE,b105ak05.baplc.com,0b5aa842-b6c4-4d74-bc54-be9be674f5be,No guests,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,location=BDC;hostgroup=RHEL 6;hostgroup=DROP 1;hostgroup=RHEL 6/DROP 1;content_view=BASE RHEL 6 x86_64;organization=IAG;activation_key=RHEL6_DROP_1;activation_key=RHEL6_IAG;activation_key=AUTO-ATTACH;organization_id=1;lifecycle_environment=DROP 1;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
7e636f00-f1cb-4551-b7cc-634c984d9f40,2023-07-14T15:29:41.246677+00:00,2023-08-08T15:31:15.862907+00:00,2023-08-09T20:31:15.816000+00:00,2023-08-16T20:31:15.816000+00:00,2023-08-23T20:31:15.816000+00:00,a5tstap01.baplc.com,a5tstap01.baplc.com,,No_cpu_model_key_available,2,1,No_core_socket_available,16858128384,SeaBIOS,1.9.1-5.el7_3.1,04/01/2014,6.10,2.6.32,x86_64,No_last_boot_time_key_available,virtual,No_infrastructure_vendor_key_available,No_insights_client_version_key_available,2023-07-14T15:29:41.246677+00:00,,yupana,No_rhel_machine_id_key_available,No_tuned_profile_key_available,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"201, 69, 204",FALSE,FALSE,b109au09.baplc.com,e768c5e2-c6e3-45b9-b006-01ac944eb882,No guests,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,location=BDC;hostgroup=RHEL 6;hostgroup=DROP 1;hostgroup=RHEL 6/DROP 1;content_view=BASE RHEL 6 x86_64;organization=IAG;activation_key=RHEL6_DROP_1;activation_key=RHEL6_IAG;activation_key=AUTO-ATTACH;organization_id=1;lifecycle_environment=DROP 1;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
b254ce97-b981-4c54-951f-d194eeff89eb,2022-10-11T14:41:42.306437+00:00,2023-08-09T02:37:32.406405+00:00,2023-08-10T07:37:32.355793+00:00,2023-08-17T07:37:32.355793+00:00,2023-08-24T07:37:32.355793+00:00,a5tstap02.baplc.com,a5tstap02.baplc.com,,Intel Xeon E312xx (Sandy Bridge),2,1,No_core_socket_available,8385740800,SeaBIOS,1.11.0-2.el7,04/01/2014,6.10,2.6.32,x86_64,2023-07-04T04:54:00+00:00,virtual,rhev,3.0.14,2022-10-11T14:41:42.306437+00:00,23b3023f-7e7a-41e2-b8fa-ce832963b8b2,puptoo,No_rhel_machine_id_key_available,virtual-guest,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"201, 69, 204",FALSE,FALSE,b103ak10.baplc.com,d09189ee-8090-443f-8be2-629eaecb4cf2,No guests,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,location=BDC;content_view=BASE RHEL 6 x86_64;organization=IAG;activation_key=RHEL6_DROP_1;activation_key=RHEL6_IAG;activation_key=AUTO-ATTACH;organization_id=1;lifecycle_environment=DROP 1;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
12f7b563-00dc-4280-9023-8ca0d326fa65,2023-06-23T14:24:26.056625+00:00,2023-08-09T06:27:56.913905+00:00,2023-08-10T11:27:56.854930+00:00,2023-08-17T11:27:56.854930+00:00,2023-08-24T11:27:56.854930+00:00,a5tstdb01.baplc.com,a5tstdb01.baplc.com,,Intel Xeon E312xx (Sandy Bridge),2,1,No_core_socket_available,8385740800,SeaBIOS,1.9.1-5.el7_3.1,04/01/2014,6.10,2.6.32,x86_64,2023-06-13T02:02:08+00:00,virtual,rhev,3.0.14,2023-06-23T14:24:26.056625+00:00,35863b24-5248-4bdc-99c5-99a8ca62e717,puptoo,No_rhel_machine_id_key_available,virtual-guest,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"201, 69, 204",FALSE,FALSE,b103ak03.baplc.com,38df1dc8-d92d-4c56-b5c0-d6c7e480fe6b,No guests,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,location=BDC;content_view=BASE RHEL 6 x86_64;organization=IAG;activation_key=RHEL6_DROP_0;activation_key=AUTO-ATTACH;activation_key=RHEL6_IAG;organization_id=1;lifecycle_environment=DROP 0;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
10e96862-c30a-4fc7-9d9b-172e71c48cf9,2022-10-11T14:41:41.853677+00:00,2023-08-09T04:39:16.876422+00:00,2023-08-10T09:39:16.831259+00:00,2023-08-17T09:39:16.831259+00:00,2023-08-24T09:39:16.831259+00:00,a5tstdb02.baplc.com,a5tstdb02.baplc.com,,Intel Xeon E312xx (Sandy Bridge),2,1,No_core_socket_available,8377417728,SeaBIOS,1.9.1-5.el7_3.2,04/01/2014,6.10,2.6.32,x86_64,2023-07-04T02:01:42+00:00,virtual,rhev,3.0.14,2022-10-11T14:41:41.853677+00:00,29464f7a-721e-4e49-8b04-65759dcb0658,puptoo,No_rhel_machine_id_key_available,virtual-guest,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"201, 69, 204",FALSE,FALSE,b109au02.baplc.com,19720f35-82b3-4a13-a3bb-955eebbd2340,No guests,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,location=BDC;content_view=BASE RHEL 6 x86_64;organization=IAG;activation_key=RHEL6_DROP_1;activation_key=RHEL6_IAG;activation_key=AUTO-ATTACH;organization_id=1;lifecycle_environment=DROP 1;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
25bfb5aa-4467-41e8-916d-e1408a12c300,2023-07-14T15:29:40.113817+00:00,2023-08-08T15:31:12.358810+00:00,2023-08-09T20:31:12.315000+00:00,2023-08-16T20:31:12.315000+00:00,2023-08-23T20:31:12.315000+00:00,a5tstdb03.baplc.com,a5tstdb03.baplc.com,,No_cpu_model_key_available,2,1,No_core_socket_available,8385740800,SeaBIOS,1.11.0-2.el7,04/01/2014,6.10,2.6.32,x86_64,No_last_boot_time_key_available,virtual,No_infrastructure_vendor_key_available,No_insights_client_version_key_available,2023-07-14T15:29:40.113817+00:00,,yupana,No_rhel_machine_id_key_available,No_tuned_profile_key_available,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"201, 69, 204",FALSE,FALSE,b109ak11.baplc.com,9d2f7933-d5a1-418d-aab0-78abbe999abb,No guests,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,location=BDC;hostgroup=RHEL 6;hostgroup=DROP 1;hostgroup=RHEL 6/DROP 1;content_view=BASE RHEL 6 x86_64;organization=IAG;activation_key=RHEL6_DROP_1;activation_key=RHEL6_IAG;activation_key=AUTO-ATTACH;organization_id=1;lifecycle_environment=DROP 1;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
108b070c-96e9-441d-a8af-ce7b7581a18b,2023-07-14T15:29:38.829463+00:00,2023-08-08T15:31:12.668692+00:00,2023-08-09T20:31:12.588000+00:00,2023-08-16T20:31:12.588000+00:00,2023-08-23T20:31:12.588000+00:00,a5uatap01.baplc.com,a5uatap01.baplc.com,,No_cpu_model_key_available,2,1,No_core_socket_available,16858128384,SeaBIOS,1.9.1-5.el7_3.2,04/01/2014,6.10,2.6.32,x86_64,No_last_boot_time_key_available,virtual,No_infrastructure_vendor_key_available,No_insights_client_version_key_available,2023-07-14T15:29:38.829463+00:00,,yupana,No_rhel_machine_id_key_available,No_tuned_profile_key_available,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"201, 69, 204",FALSE,FALSE,b103be03.baplc.com,2bd0cbe7-3cda-436e-b4fc-55d9fef8bb9b,No guests,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,location=BDC;hostgroup=RHEL 6;hostgroup=DROP 1;hostgroup=RHEL 6/DROP 1;content_view=BASE RHEL 6 x86_64;organization=IAG;activation_key=RHEL6_DROP_1;activation_key=RHEL6_IAG;activation_key=AUTO-ATTACH;organization_id=1;lifecycle_environment=DROP 1;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
75bc73f6-e0e9-44ea-a9be-ec3fb10d227b,2022-07-30T16:53:56.284035+00:00,2023-08-08T15:28:55.897367+00:00,2023-08-09T20:28:55.851000+00:00,2023-08-16T20:28:55.851000+00:00,2023-08-23T20:28:55.851000+00:00,a5uatap02.baplc.com,a5uatap02.baplc.com,,No_cpu_model_key_available,2,1,No_core_socket_available,16849870848,SeaBIOS,1.9.1-5.el7_3.2,04/01/2014,6.10,2.6.32,x86_64,No_last_boot_time_key_available,virtual,No_infrastructure_vendor_key_available,No_insights_client_version_key_available,2022-07-30T16:53:56.284035+00:00,,yupana,No_rhel_machine_id_key_available,No_tuned_profile_key_available,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"201, 69, 204",FALSE,FALSE,c103ak03.baplc.com,c11a87b1-14b4-49ff-9a6f-08e17ac64b3d,No guests,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,location=CDC;hostgroup=RHEL 6;hostgroup=DROP 0;hostgroup=RHEL 6/DROP 0;content_view=BASE RHEL 6 x86_64;organization=IAG;activation_key=RHEL6_DROP_0;activation_key=AUTO-ATTACH;activation_key=RHEL6_IAG;organization_id=1;lifecycle_environment=DROP 0;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
3e4499d3-acaf-472d-9702-bc312c3ef03b,2023-07-14T15:29:38.807442+00:00,2023-08-08T15:31:01.043008+00:00,2023-08-09T20:31:00.995000+00:00,2023-08-16T20:31:00.995000+00:00,2023-08-23T20:31:00.995000+00:00,a5uatap03.baplc.com,a5uatap03.baplc.com,,No_cpu_model_key_available,4,2,No_core_socket_available,16858128384,SeaBIOS,1.9.1-5.el7_3.2,04/01/2014,6.10,2.6.32,x86_64,No_last_boot_time_key_available,virtual,No_infrastructure_vendor_key_available,No_insights_client_version_key_available,2023-07-14T15:29:38.807442+00:00,,yupana,No_rhel_machine_id_key_available,No_tuned_profile_key_available,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"201, 69, 204",FALSE,FALSE,c103be12.baplc.com,255b43cd-3178-4152-8c60-28c5aabe2744,No guests,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,location=CDC;hostgroup=RHEL 6;hostgroup=DROP 1;hostgroup=RHEL 6/DROP 1;content_view=BASE RHEL 6 x86_64;organization=IAG;activation_key=RHEL6_DROP_1;activation_key=RHEL6_IAG;activation_key=AUTO-ATTACH;organization_id=1;lifecycle_environment=DROP 1;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
10696a4e-5c16-4378-81a5-6e411f922c03,2023-06-23T14:24:09.219067+00:00,2023-08-09T05:24:52.265820+00:00,2023-08-10T10:24:52.173480+00:00,2023-08-17T10:24:52.173480+00:00,2023-08-24T10:24:52.173480+00:00,a5uatdb01.baplc.com,a5uatdb01.baplc.com,,Intel Xeon E312xx (Sandy Bridge),2,1,No_core_socket_available,8385740800,SeaBIOS,1.11.0-2.el7,04/01/2014,6.10,2.6.32,x86_64,2023-06-13T02:02:15+00:00,virtual,rhev,3.0.14,2023-06-23T14:24:09.219067+00:00,5c8d295f-a861-44ef-9ff9-bf4338dd38e1,puptoo,No_rhel_machine_id_key_available,virtual-guest,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"201, 69, 204",FALSE,FALSE,b103be03.baplc.com,2bd0cbe7-3cda-436e-b4fc-55d9fef8bb9b,No guests,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,location=BDC;content_view=BASE RHEL 6 x86_64;organization=IAG;activation_key=RHEL6_DROP_0;activation_key=AUTO-ATTACH;activation_key=RHEL6_IAG;organization_id=1;lifecycle_environment=DROP 0;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
bd2c99c4-8667-4c84-ab93-7fac2941892a,2022-10-11T14:41:42.711081+00:00,2023-08-09T02:53:19.473474+00:00,2023-08-10T07:53:19.419543+00:00,2023-08-17T07:53:19.419543+00:00,2023-08-24T07:53:19.419543+00:00,a5uatdb02.baplc.com,a5uatdb02.baplc.com,,Intel Xeon E312xx (Sandy Bridge),2,1,No_core_socket_available,8385740800,SeaBIOS,1.9.1-5.el7_3.1,04/01/2014,6.10,2.6.32,x86_64,2023-07-04T02:01:36+00:00,virtual,rhev,3.0.14,2022-10-11T14:41:42.711081+00:00,9f0319f8-e2b8-4b34-bf29-249f10dff92e,puptoo,No_rhel_machine_id_key_available,virtual-guest,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"201, 69, 204",FALSE,FALSE,b103be03.baplc.com,2bd0cbe7-3cda-436e-b4fc-55d9fef8bb9b,No guests,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,location=BDC;content_view=BASE RHEL 6 x86_64;organization=IAG;activation_key=RHEL6_DROP_1;activation_key=RHEL6_IAG;activation_key=AUTO-ATTACH;organization_id=1;lifecycle_environment=DROP 1;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
fb654b23-776a-4d3a-b5a3-2790c4f4cf60,2022-10-01T06:02:21.903936+00:00,2023-08-09T04:07:55.110426+00:00,2023-08-10T09:07:55.054277+00:00,2023-08-17T09:07:55.054277+00:00,2023-08-24T09:07:55.054277+00:00,a5uatdb03.baplc.com,a5uatdb03.baplc.com,,Intel Xeon E312xx (Sandy Bridge),2,1,No_core_socket_available,8377409536,SeaBIOS,1.9.1-5.el7_3.2,04/01/2014,6.10,2.6.32,x86_64,2023-07-04T02:02:03+00:00,virtual,rhev,3.0.14,2022-10-01T06:02:21.903936+00:00,6b7d6aa4-de6b-4cda-88c9-1e7bc85c53aa,puptoo,No_rhel_machine_id_key_available,virtual-guest,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"201, 69, 204",FALSE,FALSE,b108be07.baplc.com,7ee3d512-0f51-475c-83ff-af448f3306b3,No guests,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,location=BDC;content_view=BASE RHEL 6 x86_64;organization=IAG;activation_key=RHEL6_DROP_1;activation_key=RHEL6_IAG;activation_key=AUTO-ATTACH;organization_id=1;lifecycle_environment=DROP 1;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
a6a0943d-cd9a-4193-a556-15161412095d,2022-10-04T03:37:33.049027+00:00,2023-08-09T03:36:48.311648+00:00,2023-08-10T08:36:48.267773+00:00,2023-08-17T08:36:48.267773+00:00,2023-08-24T08:36:48.267773+00:00,a6dev01.baplc.com,a6dev01.baplc.com,,Intel Xeon E312xx (Sandy Bridge),2,1,No_core_socket_available,2090700800,SeaBIOS,1.10.2-3.el7_4.1,04/01/2014,6.10,2.6.32,x86_64,2023-06-12T14:01:10+00:00,virtual,rhev,3.0.14,2022-10-04T03:37:33.049027+00:00,4f397786-0716-4c75-86e4-c8b8de6d6546,puptoo,No_rhel_machine_id_key_available,virtual-guest,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"201, 69, 204",FALSE,FALSE,b108au15.baplc.com,71330901-a26e-44e3-8022-73c603e10b4b,No guests,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,Not in sw,location=BDC;content_view=BASE RHEL 6 x86_64;organization=IAG;activation_key=RHEL6_DROP_0;activation_key=AUTO-ATTACH;activation_key=RHEL6_IAG;organization_id=1;lifecycle_environment=DROP 0;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
